skin_id,name,champion,rarity_type,skin_lore,cost,has_chroma,release_date
254004,Demon Vi,Vi,5,"One of the great generals of Hell, Vi brutalizes the tormented with acts of martial savagery, arbitrarily raining lazy blows upon the damned. Invoking her in the mortal realm must be done cautiously, as she responds only to a worthy opponent… and only for so long.",1350 RP,False,2015-10-19
254005,Warring Kingdoms Vi,Vi,5,"Vi is the mighty enforcer of Azir's will—a ferocious, ruthless combatant who thrills in any challenge, no matter how outmatched she may be. Her gauntlets are carved from mystic jade, and each strike connects with the power of a cannon.",1350 RP,False,2017-01-19
254011,PROJECT: Vi,Vi,5,"Street-smart, brash, and always bluntly honest, Vi is a Central detective working to keep law and order in the neon city. Toughened from her days as a lower sector enforcer, Vi keeps the peace with a pair ATLAS gauntlets, and a mean right hook.",1350 RP,False,2017-11-22
254012,Heartbreaker Vi,Vi,5,"Vi plays fast and loose with the rules of love, leaving a long trail of broken hearts (and, sometimes, bodies) in her wake. After many years, she's finally encountered a new rival worthy of her strength… almost too worthy.",1350 RP,True,2019-02-11
254020,PsyOps Vi,Vi,5,"A hand-to-hand combat specialist trained in psychically enhancing her blows with her mind, Vi takes care of “hard targets” for the rest of the PsyOps crew… generally by rushing ahead and punching them apart. She will fight anything and everything, including the old bipedal winter mechs from the Arctic Ops event 40 years prior.",1350 RP,True,2020-09-03
254029,Arcane Undercity Vi,Vi,6,No lore,975 RP,False,2021-11-15
254030,Heartache Vi,Vi,5,"Shall I compare you to a rose? Your spikes like thorns against my side.<br>Like a vine, you've coiled through my dreams, trellising my mind.<br> Wild like the violets that thrive beyond the garden's bounds;<br>Life's simply better now that you're around.<br>Will you go to the dance with me?<br>XOXO,<br>Caitlyn",1350 RP,True,2023-02-10
254039,Primal Ambush Vi,Vi,5,"Respected throughout the land for her strength, Vi is known to all as the leader of the Favorclaw. Although many envy her status, she stands above her competitors, unphased and eager for any challengers worthy of her furious fists. Until then, she searches the world for a mythical Wildstripe said to transcend a Favorclaw's power to unfathomable heights.",1350 RP,True,2024-01-24
254048,Arcane Brawler Vi,Vi,4,"As night falls in Zaun, the roar of the crowd rises from the underground cage fights. Bets are placed and money changes hands as brawlers fight their way to their next meal. Lately, a new fighter has been making a name for herself, an undefeated champion with bruised knuckles and a chip on her shoulder…",1820 RP,False,2024-11-20
254049,T1 Vi,Vi,5,No lore,1350 RP,True,2025-09-10
234000,default,Viego,7,"Once ruler of a long-lost kingdom, Viego perished over a thousand years ago when his attempt to bring his wife back from the dead triggered the magical catastrophe known as the Ruination. Transformed into a powerful, unliving wraith tortured by an obsessive longing for his centuries-dead queen, Viego now stands as the Ruined King, controlling the deadly Harrowings as he scours Runeterra for anything that might one day restore her, and destroying all in his path as the Black Mist pours endlessly from his cruel, broken heart.",975 RP,False,2021-01-21
234001,Lunar Beast Viego,Viego,5,"Former leader of a past Lunar Ox Squad, Viego decided that they would fight the Lunar Beast and actually defeat it. His plan ended in tragedy as he watched the rest of his squad be devoured-- including his wife. Viego has stewed in bitterness over these losses for years, blaming everyone but himself -- including this year's Lunar Ox Squad.",1350 RP,True,2021-01-21
234010,Dissonance of Pentakill Viego,Viego,5,"Only the broken-hearted can know the true sound of grief, that yearning for perfection that goes unheard by all others. Viego exists in a world of ashes and shadow, when it ought to be filled with light, and now looks beyond these grey horizons for new sounds and visions to make it so...",1350 RP,False,2021-09-09
234019,EDG Viego,Viego,5,No lore,1350 RP,False,2022-05-12
234021,King Viego,Viego,5,"The heir of Camavor, wielder of the Blade of the King, Viego longs to follow in his father's footsteps. To his advisor Kalista, his doubts were clear long before his coronation, as whispers of the sword's bond echoed throughout the Sanctum of Judgement. But he wears the Argent Crown, and with his blade, Sanctity, Viego will strike fear into the enemies of his nation.",1350 RP,False,2022-09-09
234030,Soul Fighter Viego,Viego,4,"The gracious—if needlessly reclusive—host of the Tournament of Souls welcomes all to his arena! Look at him now, eyeing the competition from his throne room high above the ring! Doesn't his solitude just make ya sad, folks? Here's hoping he hops down from that tower and turns that sorrow into UNBRIDLED RAGE! Viiiiieeeeeeegoooooo!",1820 RP,False,2023-08-03
234037,Worlds 2024 Viego,Viego,5,No lore,1350 RP,False,2024-09-25
112000,default,Viktor,7,"The fully biomechanical evolution of his former self, Viktor has embraced his Glorious Evolution and become something of a messiah to his followers. He sacrificed his own humanity under the logic that eliminating emotion would thereby eliminate suffering—and now seeks to bring the revelation of the hexcore to the rest of the world, even if they’re incapable of understanding the benefit. After all, to this master of the arcane, violence is merely a variable necessary to balance the ultimate equation.",880 RP,False,2011-12-29
112001,Full Machine Viktor,Viktor,7,"Created from the same circuitry as the Full Metal champion, Jayce, Viktor was cast into the tunnels beneath the robot fighting arenas to serve as a janitoribot—while his twin was groomed for glory, simulcast en español. Upgrading himself with the cast-offs of the destroyed, he has sworn la venganza.",975 RP,False,2011-12-29
112002,Prototype Viktor,Viktor,7,No lore,750 RP,False,2011-12-29
112003,Creator Viktor,Viktor,5,"The creator of the Battlecast machine army, Viktor has perfected the art of transplanting living brains into low-tech, mass-produced weapons. But his work is far from complete, and even now he tinkers on newer, deadlier creations to crush all who oppose him.",1350 RP,False,2013-09-30
112004,Death Sworn Viktor,Viktor,5,"On a cold, dreary night, a pioneering inventor was tried and hanged for preaching his glorious vision of the future—a world in which the living knelt before the dead. Death had to admire Viktor's conviction, and sent him back into the mortal world, blessed with powers beyond imagination.",1350 RP,False,2017-10-25
112005,PsyOps Viktor,Viktor,5,"Leader of the rogue military known as the Black Rose Group, Viktor is a psychic technomancer whose vision for a utopian world was abandoned when he suddenly departed High Command decades prior. Obsessed with an alien 'gate' uncovered during the Arctic Ops event, his experiments into human bioweapons would allow him to breach it and upend the global order.",1350 RP,True,2020-09-17
112014,High Noon Viktor,Viktor,5,"Many a road to Hell was paved with good intent. Dr. Viktor may be the Mechanical Devil's kept engineer now, but his work began as charity: trying to “rehome” the souls of the dead in clockwork bodies, in order to circumvent mortality itself. Shame that Mordekaiser saw the good doctor's kindness and struck him a deal he could not deny.",1350 RP,True,2022-05-26
112024,Arcane Savior Viktor,Viktor,4,"Viktor wanted nothing to do with hextech after the death of his assistant, Sky—but the arcane had different plans for him. In the undercity, he found a new purpose as a healer thanks to the hexcore's effect on him. Now he hopes to show everyone the true power and promise of hextech, should they choose to accept it.",1820 RP,False,2024-12-11
8000,default,Vladimir,7,"A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire’s earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily as his own. In the flamboyant salons of the Noxian aristocracy, this has enabled him to build a fanatical cult of personality around himself—while in the lowest back alleys, it allows him to bleed his enemies dry.",790 RP,False,2010-07-27
8001,Count Vladimir,Vladimir,7,"Once upon a time, in the heart of a dark and gloomy castle, there lived an eternally youthful count who the people greatly feared. Every night, a terrible red mist would seep into the villages, and some poor soul would vanish without a trace—another life lost to Vladimir's growing appetites.",520 RP,False,2010-07-27
8002,Marquis Vladimir,Vladimir,7,"At the last ball he attended, Vladimir stole everyone's heart. Strangely enough, no one has heard or seen those attendees since…",520 RP,False,2010-07-27
8003,Nosferatu Vladimir,Vladimir,7,No lore,975 RP,False,2010-10-19
8004,Vandal Vladimir,Vladimir,7,"Leader of the notorious Vandals, Vladimir's exposure to residual radiation has given him control over the blood of living organisms. If he wanted to, he could cure every creature in the wasteland of disease—instead he rides around with his crew ransacking settlements. Priorities.",975 RP,False,2011-01-24
8005,Blood Lord Vladimir,Vladimir,4,"Former leader of a Bloodstone cult, Vladimir took part in a ritual that sacrificed his humanity—along with the blood of several victims—to transform the once foppish noble into a terror of the night. To satiate his sanguine cravings, he stalks the urban labyrinth in search of hapless prey.",1820 RP,False,2011-11-21
